timestamp,tps,rtps,wtps,bread/s,bwrtn/s
2018-07-01 23:52:01 UTC,2.54,0.0,2.54,0.0,20.7
2018-07-01 23:53:01 UTC,2.95,0.0,2.95,0.0,24.0
2018-07-01 23:54:01 UTC,2.8,0.05,2.75,1.47,22.44
2018-07-01 23:55:01 UTC,3.02,0.0,3.02,0.0,24.39
2018-07-01 23:56:01 UTC,3.04,0.02,3.03,0.27,24.75
2018-07-01 23:57:01 UTC,2.8,0.0,2.8,0.0,22.83
2018-07-01 23:58:01 UTC,2.89,0.15,2.74,2.13,22.09
2018-07-01 23:59:01 UTC,2.71,0.0,2.71,0.0,23.28
2018-07-02 00:00:01 UTC,4.21,0.23,3.98,5.06,33.03
2018-07-02 00:01:01 UTC,3.75,0.6,3.15,13.06,27.05
2018-07-02 00:02:01 UTC,2.48,0.0,2.48,0.0,21.99
2018-07-02 00:03:01 UTC,2.83,0.0,2.83,0.0,22.94
2018-07-02 00:04:01 UTC,2.42,0.0,2.42,0.0,21.87
2018-07-02 00:05:01 UTC,3.45,0.22,3.24,2.8,26.16
2018-07-02 00:06:01 UTC,3.08,0.0,3.08,0.0,25.07
2018-07-02 00:07:01 UTC,2.73,0.0,2.73,0.0,23.61
2018-07-02 00:08:01 UTC,2.75,0.0,2.75,0.0,22.25
2018-07-02 00:09:01 UTC,2.72,0.0,2.72,0.0,21.9
2018-07-02 00:10:01 UTC,3.13,0.08,3.05,0.67,26.51
2018-07-02 00:11:01 UTC,3.16,0.0,3.16,0.0,25.93
2018-07-02 00:12:01 UTC,2.8,0.0,2.8,0.0,22.67
2018-07-02 00:13:01 UTC,2.7,0.03,2.67,1.07,21.59
2018-07-02 00:14:01 UTC,3.04,0.0,3.04,0.0,24.73
2018-07-02 00:15:01 UTC,3.6,0.4,3.2,8.67,25.87
2018-07-02 00:16:01 UTC,2.77,0.0,2.77,0.0,22.27
2018-07-02 00:17:01 UTC,2.83,0.0,2.83,0.0,30.02
2018-07-02 00:18:01 UTC,2.97,0.0,2.97,0.0,24.29
2018-07-02 00:19:01 UTC,2.65,0.0,2.65,0.0,22.37
2018-07-02 00:20:01 UTC,2.83,0.18,2.65,1.87,30.39
2018-07-02 00:21:01 UTC,3.27,0.07,3.2,0.67,27.34
2018-07-02 00:22:01 UTC,2.99,0.02,2.97,0.13,24.56
2018-07-02 00:23:01 UTC,2.54,0.0,2.54,0.0,21.9
2018-07-02 00:24:01 UTC,2.83,0.0,2.83,0.0,27.98
2018-07-02 00:25:01 UTC,3.26,0.13,3.13,2.66,27.16
2018-07-02 00:26:01 UTC,2.75,0.0,2.75,0.0,22.3
2018-07-02 00:27:01 UTC,2.78,0.0,2.78,0.0,23.85
2018-07-02 00:28:01 UTC,2.68,0.0,2.68,0.0,21.7
2018-07-02 00:29:01 UTC,2.86,0.0,2.86,0.0,24.78
2018-07-02 00:30:01 UTC,6.04,1.74,4.3,40.89,51.51
2018-07-02 00:31:01 UTC,4.81,0.52,4.29,9.49,35.54
2018-07-02 00:32:01 UTC,3.84,0.82,3.02,20.71,25.78
2018-07-02 00:33:01 UTC,2.48,0.0,2.48,0.0,21.59
2018-07-02 00:34:01 UTC,2.73,0.0,2.73,0.0,22.4
2018-07-02 00:35:01 UTC,2.65,0.0,2.65,0.0,22.92
2018-07-02 00:36:01 UTC,3.12,0.0,3.12,0.0,25.48
2018-07-02 00:37:01 UTC,2.63,0.0,2.63,0.0,22.8
2018-07-02 00:38:01 UTC,2.78,0.0,2.78,0.0,22.67
2018-07-02 00:39:01 UTC,2.92,0.0,2.92,0.0,25.09
2018-07-02 00:40:01 UTC,2.45,0.0,2.45,0.0,19.72
2018-07-02 00:41:01 UTC,3.45,0.0,3.45,0.0,27.99
2018-07-02 00:42:01 UTC,2.77,0.0,2.77,0.0,22.55
2018-07-02 00:43:01 UTC,2.85,0.0,2.85,0.0,23.09
2018-07-02 00:44:01 UTC,3.12,0.3,2.82,3.33,24.27
2018-07-02 00:45:01 UTC,2.66,0.0,2.66,0.0,21.59
2018-07-02 00:46:01 UTC,3.04,0.0,3.04,0.0,27.08
2018-07-02 00:47:01 UTC,2.78,0.0,2.78,0.0,22.53
2018-07-02 00:48:01 UTC,2.92,0.0,2.92,0.0,23.74
2018-07-02 00:49:01 UTC,2.6,0.0,2.6,0.0,21.2
2018-07-02 00:50:01 UTC,3.18,0.0,3.18,0.0,25.73
2018-07-02 00:51:01 UTC,3.0,0.0,3.0,0.0,24.42
2018-07-02 00:52:01 UTC,2.83,0.0,2.83,0.0,23.32
2018-07-02 00:53:01 UTC,2.75,0.0,2.75,0.0,22.41
2018-07-02 00:54:01 UTC,2.49,0.0,2.49,0.0,21.62
2018-07-02 00:55:01 UTC,3.15,0.0,3.15,0.0,25.57
2018-07-02 00:56:01 UTC,3.17,0.0,3.17,0.0,25.87
2018-07-02 00:57:01 UTC,2.73,0.0,2.73,0.0,22.01
2018-07-02 00:58:01 UTC,2.77,0.0,2.77,0.0,22.53
2018-07-02 00:59:01 UTC,2.72,0.0,2.72,0.0,22.27
2018-07-02 01:00:01 UTC,2.85,0.0,2.85,0.0,23.63
2018-07-02 01:01:01 UTC,3.23,0.03,3.19,0.27,25.54
2018-07-02 01:02:01 UTC,2.81,0.0,2.81,0.0,23.18
2018-07-02 01:03:01 UTC,2.95,0.0,2.95,0.0,24.16
2018-07-02 01:04:01 UTC,2.52,0.0,2.52,0.0,21.2
2018-07-02 01:05:01 UTC,2.98,0.0,2.98,0.0,24.12
2018-07-02 01:06:01 UTC,2.97,0.0,2.97,0.0,25.86
2018-07-02 01:07:01 UTC,2.8,0.0,2.8,0.0,22.81
2018-07-02 01:08:01 UTC,2.82,0.0,2.82,0.0,24.13
2018-07-02 01:09:01 UTC,2.55,0.0,2.55,0.0,20.81
2018-07-02 01:10:01 UTC,3.03,0.0,3.03,0.0,24.54
2018-07-02 01:11:01 UTC,3.12,0.0,3.12,0.0,27.07
2018-07-02 01:12:01 UTC,2.72,0.0,2.72,0.0,22.13
2018-07-02 01:13:01 UTC,3.0,0.0,3.0,0.0,24.26
2018-07-02 01:14:01 UTC,2.35,0.0,2.35,0.0,22.31
2018-07-02 01:15:01 UTC,2.88,0.0,2.88,0.0,23.71
2018-07-02 01:16:01 UTC,3.35,0.0,3.35,0.0,27.08
2018-07-02 01:17:01 UTC,2.7,0.0,2.7,0.0,22.0
2018-07-02 01:18:01 UTC,3.0,0.0,3.0,0.0,24.25
2018-07-02 01:19:01 UTC,2.72,0.0,2.72,0.0,22.16
2018-07-02 01:20:01 UTC,3.01,0.0,3.01,0.0,24.25
2018-07-02 01:21:01 UTC,2.85,0.0,2.85,0.0,23.45
2018-07-02 01:22:01 UTC,2.73,0.0,2.73,0.0,23.74
2018-07-02 01:23:01 UTC,2.78,0.0,2.78,0.0,22.53
2018-07-02 01:24:01 UTC,2.93,0.0,2.93,0.0,23.73
2018-07-02 01:25:01 UTC,2.7,0.0,2.7,0.0,23.05
2018-07-02 01:26:01 UTC,2.82,0.0,2.82,0.0,23.07
2018-07-02 01:27:01 UTC,2.85,0.0,2.85,0.0,24.94
2018-07-02 01:28:01 UTC,2.6,0.0,2.6,0.0,20.93
2018-07-02 01:29:01 UTC,2.88,0.0,2.88,0.0,23.33
2018-07-02 01:30:01 UTC,7.21,1.67,5.55,46.12,53.45
2018-07-02 01:31:01 UTC,3.61,0.0,3.61,0.0,29.8
2018-07-02 01:32:01 UTC,3.97,0.35,3.62,69.23,96.98
2018-07-02 01:33:01 UTC,2.37,0.0,2.37,0.0,20.8
2018-07-02 01:34:01 UTC,2.92,0.0,2.92,0.0,23.73
2018-07-02 01:35:01 UTC,2.97,0.03,2.93,0.53,25.46
2018-07-02 01:36:01 UTC,3.02,0.07,2.95,0.93,24.13
2018-07-02 01:37:01 UTC,2.93,0.0,2.93,0.0,23.73
2018-07-02 01:38:01 UTC,2.65,0.0,2.65,0.0,21.21
2018-07-02 01:39:01 UTC,2.95,0.0,2.95,0.0,24.12
2018-07-02 01:40:01 UTC,2.68,0.1,2.58,0.8,22.53
2018-07-02 01:41:01 UTC,3.47,0.0,3.47,0.0,28.27
2018-07-02 01:42:01 UTC,2.52,0.0,2.52,0.0,20.26
2018-07-02 01:43:01 UTC,2.93,0.0,2.93,0.0,23.87
2018-07-02 01:44:01 UTC,3.05,0.42,2.63,8.8,23.33
2018-07-02 01:45:01 UTC,2.8,0.0,2.8,0.0,22.4
2018-07-02 01:46:01 UTC,2.95,0.0,2.95,0.0,25.35
2018-07-02 01:47:01 UTC,2.78,0.0,2.78,0.0,22.51
2018-07-02 01:48:01 UTC,2.7,0.0,2.7,0.0,22.27
2018-07-02 01:49:01 UTC,3.08,0.0,3.08,0.0,25.08
2018-07-02 01:50:01 UTC,2.95,0.0,2.95,0.0,25.07
2018-07-02 01:51:01 UTC,2.95,0.0,2.95,0.0,24.0
2018-07-02 01:52:01 UTC,2.92,0.0,2.92,0.0,23.74
2018-07-02 01:53:01 UTC,2.65,0.0,2.65,0.0,21.59
2018-07-02 01:54:01 UTC,3.08,0.0,3.08,0.0,25.2
2018-07-02 01:55:01 UTC,2.73,0.0,2.73,0.0,22.4
2018-07-02 01:56:01 UTC,3.37,0.0,3.37,0.0,27.34
2018-07-02 01:57:01 UTC,2.75,0.0,2.75,0.0,22.25
2018-07-02 01:58:01 UTC,2.65,0.0,2.65,0.0,21.49
2018-07-02 01:59:01 UTC,2.35,0.0,2.35,0.0,20.94
2018-07-02 02:00:01 UTC,4.37,0.02,4.35,2.14,52.99
2018-07-02 02:01:01 UTC,3.85,0.0,3.85,0.0,31.32
2018-07-02 02:02:01 UTC,2.53,0.0,2.53,0.0,20.67
2018-07-02 02:03:01 UTC,2.94,0.0,2.94,0.0,23.89
2018-07-02 02:04:01 UTC,2.73,0.0,2.73,0.0,21.99
2018-07-02 02:05:01 UTC,3.32,0.02,3.3,0.13,26.53
2018-07-02 02:06:01 UTC,3.03,0.0,3.03,0.0,25.2
2018-07-02 02:07:01 UTC,2.73,0.0,2.73,0.0,22.13
2018-07-02 02:08:01 UTC,2.75,0.0,2.75,0.0,23.09
2018-07-02 02:09:01 UTC,2.91,0.0,2.91,0.0,23.58
2018-07-02 02:10:01 UTC,2.6,0.0,2.6,0.0,24.27
2018-07-02 02:11:01 UTC,2.97,0.0,2.97,0.0,24.14
2018-07-02 02:12:01 UTC,2.78,0.0,2.78,0.0,22.53
2018-07-02 02:13:01 UTC,2.78,0.0,2.78,0.0,22.81
2018-07-02 02:14:01 UTC,2.97,0.0,2.97,0.0,24.27
2018-07-02 02:15:01 UTC,2.67,0.0,2.67,0.0,23.2
2018-07-02 02:16:01 UTC,3.17,0.0,3.17,0.0,25.74
2018-07-02 02:17:01 UTC,2.93,0.0,2.93,0.0,24.0
2018-07-02 02:18:01 UTC,2.88,0.0,2.88,0.0,23.2
2018-07-02 02:19:01 UTC,2.58,0.0,2.58,0.0,21.21
2018-07-02 02:20:01 UTC,3.38,0.0,3.38,0.0,28.27
2018-07-02 02:21:01 UTC,2.67,0.0,2.67,0.0,23.76
2018-07-02 02:22:01 UTC,2.8,0.0,2.8,0.0,22.8
2018-07-02 02:23:01 UTC,2.7,0.0,2.7,0.0,23.19
2018-07-02 02:24:01 UTC,2.78,0.0,2.78,0.0,22.67
2018-07-02 02:25:01 UTC,2.17,0.0,2.17,0.0,22.14
2018-07-02 02:26:01 UTC,3.17,0.0,3.17,0.0,25.73
2018-07-02 02:27:01 UTC,2.73,0.0,2.73,0.0,22.14
2018-07-02 02:28:01 UTC,3.0,0.0,3.0,0.0,92.0
2018-07-02 02:29:01 UTC,2.49,0.0,2.49,0.0,21.35
2018-07-02 02:30:01 UTC,3.12,0.0,3.12,0.0,27.37
2018-07-02 02:31:01 UTC,4.83,0.43,4.39,9.22,35.67
2018-07-02 02:32:01 UTC,2.5,0.0,2.5,0.0,21.74
2018-07-02 02:33:01 UTC,2.73,0.0,2.73,0.0,22.23
2018-07-02 02:34:01 UTC,2.77,0.0,2.77,0.0,23.6
2018-07-02 02:35:01 UTC,3.08,0.0,3.08,0.0,24.93
2018-07-02 02:36:01 UTC,2.82,0.0,2.82,0.0,22.81
2018-07-02 02:37:01 UTC,3.17,0.0,3.17,0.0,25.86
2018-07-02 02:38:01 UTC,2.67,0.0,2.67,0.0,21.64
2018-07-02 02:39:01 UTC,2.8,0.0,2.8,0.0,22.78
2018-07-02 02:40:01 UTC,2.66,0.0,2.66,0.0,24.5
2018-07-02 02:41:01 UTC,2.87,0.0,2.87,0.0,24.95
2018-07-02 02:42:01 UTC,3.05,0.0,3.05,0.0,24.8
2018-07-02 02:43:01 UTC,2.2,0.0,2.2,0.0,18.92
2018-07-02 02:44:01 UTC,3.1,0.15,2.95,1.47,24.26
2018-07-02 02:45:01 UTC,3.04,0.0,3.04,0.0,24.69
2018-07-02 02:46:01 UTC,2.74,0.0,2.74,0.0,25.82
2018-07-02 02:47:01 UTC,2.75,0.0,2.75,0.0,22.4
2018-07-02 02:48:01 UTC,2.67,0.0,2.67,0.0,21.62
2018-07-02 02:49:01 UTC,2.95,0.0,2.95,0.0,23.86
2018-07-02 02:50:01 UTC,2.62,0.0,2.62,0.0,20.92
2018-07-02 02:51:01 UTC,3.37,0.0,3.37,0.0,27.63
2018-07-02 02:52:01 UTC,2.6,0.0,2.6,0.0,21.17
2018-07-02 02:53:01 UTC,2.98,0.0,2.98,0.0,24.13
2018-07-02 02:54:01 UTC,2.8,0.0,2.8,0.0,22.68
2018-07-02 02:55:01 UTC,3.11,0.0,3.11,0.0,25.3
2018-07-02 02:56:01 UTC,2.82,0.0,2.82,0.0,24.42
2018-07-02 02:57:01 UTC,3.03,0.0,3.03,0.0,24.26
2018-07-02 02:58:01 UTC,2.83,0.0,2.83,0.0,23.33
2018-07-02 02:59:01 UTC,2.88,0.0,2.88,0.0,23.6
2018-07-02 03:00:01 UTC,3.9,0.0,3.9,0.0,32.83
2018-07-02 03:01:01 UTC,3.24,0.0,3.24,0.0,26.42
2018-07-02 03:02:01 UTC,2.9,0.0,2.9,0.0,23.71
2018-07-02 03:03:01 UTC,2.48,0.0,2.48,0.0,20.79
2018-07-02 03:04:01 UTC,2.78,0.0,2.78,0.0,22.27
2018-07-02 03:05:01 UTC,2.5,0.0,2.5,0.0,22.27
2018-07-02 03:06:01 UTC,8.92,5.25,3.67,202.63,30.26
2018-07-02 03:07:01 UTC,3.49,0.0,3.49,0.0,30.43
2018-07-02 03:08:01 UTC,3.05,0.0,3.05,0.0,24.69
2018-07-02 03:09:01 UTC,2.65,0.0,2.65,0.0,21.6
2018-07-02 03:10:01 UTC,2.82,0.0,2.82,0.0,22.67
2018-07-02 03:11:01 UTC,3.18,0.0,3.18,0.0,27.74
2018-07-02 03:12:01 UTC,2.85,0.0,2.85,0.0,23.33
2018-07-02 03:13:01 UTC,2.73,0.0,2.73,0.0,22.24
2018-07-02 03:14:01 UTC,2.8,0.0,2.8,0.0,22.67
2018-07-02 03:15:01 UTC,2.98,0.0,2.98,0.0,24.01
2018-07-02 03:16:01 UTC,3.18,0.0,3.18,0.0,26.0
2018-07-02 03:17:01 UTC,2.68,0.0,2.68,0.0,21.74
2018-07-02 03:18:01 UTC,2.85,0.0,2.85,0.0,23.06
2018-07-02 03:19:01 UTC,2.97,0.0,2.97,0.0,24.13
2018-07-02 03:20:01 UTC,2.6,0.0,2.6,0.0,21.06
2018-07-02 03:21:01 UTC,2.72,0.0,2.72,0.0,26.13
2018-07-02 03:22:01 UTC,3.17,0.0,3.17,0.0,26.14
2018-07-02 03:23:01 UTC,2.55,0.0,2.55,0.0,22.01
2018-07-02 03:24:01 UTC,2.68,0.0,2.68,0.0,21.87
2018-07-02 03:25:01 UTC,3.05,0.0,3.05,0.0,24.92
2018-07-02 03:26:01 UTC,2.95,0.0,2.95,0.0,24.14
2018-07-02 03:27:01 UTC,3.0,0.0,3.0,0.0,24.54
2018-07-02 03:28:01 UTC,2.68,0.0,2.68,0.0,21.73
2018-07-02 03:29:01 UTC,2.77,0.0,2.77,0.0,22.53
2018-07-02 03:30:01 UTC,3.57,0.03,3.54,0.27,29.36
2018-07-02 03:31:01 UTC,16.83,6.68,10.15,249.66,86.66
2018-07-02 03:32:01 UTC,2.75,0.0,2.75,0.0,24.53
2018-07-02 03:33:01 UTC,2.9,0.0,2.9,0.0,23.75
2018-07-02 03:34:01 UTC,2.55,0.0,2.55,0.0,20.39
2018-07-02 03:35:01 UTC,3.06,0.0,3.06,0.0,24.85
2018-07-02 03:36:01 UTC,3.1,0.0,3.1,0.0,25.43
2018-07-02 03:37:01 UTC,2.9,0.0,2.9,0.0,23.21
2018-07-02 03:38:01 UTC,2.42,0.0,2.42,0.0,20.79
2018-07-02 03:39:01 UTC,2.98,0.0,2.98,0.0,24.54
2018-07-02 03:40:01 UTC,2.95,0.02,2.93,0.13,25.6
2018-07-02 03:41:01 UTC,2.92,0.0,2.92,0.0,26.4
2018-07-02 03:42:01 UTC,2.95,0.0,2.95,0.0,23.87
2018-07-02 03:43:01 UTC,2.65,0.0,2.65,0.0,21.46
2018-07-02 03:44:01 UTC,3.03,0.0,3.03,0.0,24.54
2018-07-02 03:45:01 UTC,2.52,0.0,2.52,0.0,21.73
2018-07-02 03:46:01 UTC,3.17,0.0,3.17,0.0,26.0
2018-07-02 03:47:01 UTC,2.72,0.0,2.72,0.0,22.01
2018-07-02 03:48:01 UTC,2.98,0.0,2.98,0.0,24.12
2018-07-02 03:49:01 UTC,2.67,0.0,2.67,0.0,23.0
2018-07-02 03:50:01 UTC,3.36,0.0,3.36,0.0,27.42
2018-07-02 03:51:01 UTC,3.14,0.0,3.14,0.0,25.51
2018-07-02 03:52:01 UTC,2.91,0.0,2.91,0.0,23.66
2018-07-02 03:53:01 UTC,2.79,0.0,2.79,0.0,22.55
2018-07-02 03:54:01 UTC,2.92,0.0,2.92,0.0,23.85
2018-07-02 03:55:01 UTC,2.6,0.0,2.6,0.0,21.08
2018-07-02 03:56:01 UTC,3.38,0.0,3.38,0.0,27.44
2018-07-02 03:57:01 UTC,2.7,0.0,2.7,0.0,21.73
2018-07-02 03:58:01 UTC,2.83,0.03,2.8,1.6,22.67
2018-07-02 03:59:01 UTC,17.61,12.86,4.75,723.33,38.53
2018-07-02 04:00:01 UTC,5.54,0.0,5.54,0.0,48.88
2018-07-02 04:01:01 UTC,3.25,0.03,3.22,0.8,38.45
2018-07-02 04:02:01 UTC,3.7,0.85,2.85,25.62,23.48
2018-07-02 04:03:01 UTC,6.59,1.52,5.07,48.26,55.08
2018-07-02 04:04:01 UTC,14.68,9.32,5.36,542.48,57.1
2018-07-02 04:05:01 UTC,20.93,13.68,7.25,1016.35,83.83
2018-07-02 04:06:01 UTC,18.95,8.66,10.29,227.7,83.37
2018-07-02 04:07:01 UTC,26.95,22.14,4.81,641.84,59.84
2018-07-02 04:08:01 UTC,3.69,0.84,2.85,29.53,24.65
2018-07-02 04:09:01 UTC,3.42,0.9,2.52,35.56,20.3
2018-07-02 04:10:01 UTC,10.88,6.87,4.0,152.54,47.59
2018-07-02 04:11:01 UTC,25.01,20.81,4.2,837.6,35.47
2018-07-02 04:12:01 UTC,19.45,16.3,3.15,918.95,36.5
2018-07-02 04:13:01 UTC,10.1,7.23,2.87,274.45,27.23
2018-07-02 04:14:01 UTC,2.92,0.03,2.88,1.2,24.92
2018-07-02 04:15:01 UTC,3.32,0.56,2.76,14.34,22.63
2018-07-02 04:16:01 UTC,3.97,0.82,3.15,21.61,42.41
2018-07-02 04:17:01 UTC,17.76,14.82,2.93,514.79,24.41
2018-07-02 04:18:01 UTC,3.44,0.15,3.29,3.71,27.27
2018-07-02 04:19:01 UTC,2.46,0.02,2.45,0.13,19.7
2018-07-02 04:20:01 UTC,3.8,0.85,2.96,12.62,23.78
2018-07-02 04:21:01 UTC,3.8,0.55,3.25,20.51,27.83
2018-07-02 04:22:01 UTC,2.68,0.0,2.68,0.0,21.87
2018-07-02 04:23:01 UTC,3.48,0.68,2.8,22.0,22.53
2018-07-02 04:24:01 UTC,2.67,0.0,2.67,0.0,22.0
2018-07-02 04:25:01 UTC,3.53,0.57,2.97,9.2,23.74
2018-07-02 04:26:01 UTC,3.1,0.0,3.1,0.0,25.06
2018-07-02 04:27:01 UTC,2.82,0.0,2.82,0.0,23.2
2018-07-02 04:28:01 UTC,19.18,16.6,2.57,508.41,22.6
2018-07-02 04:29:01 UTC,7.02,1.62,5.4,45.71,61.56
2018-07-02 04:30:01 UTC,17.66,11.61,6.06,670.03,63.94
2018-07-02 04:31:01 UTC,33.46,23.16,10.29,1270.06,104.27
2018-07-02 04:32:01 UTC,21.73,11.7,10.03,309.75,86.61
2018-07-02 04:33:01 UTC,34.14,29.29,4.85,624.82,138.89
2018-07-02 04:34:01 UTC,3.83,1.4,2.42,35.88,19.39
2018-07-02 04:35:01 UTC,19.61,16.22,3.39,502.42,45.71
2018-07-02 04:36:01 UTC,9.5,5.3,4.21,220.56,35.51
2018-07-02 04:37:01 UTC,30.43,26.52,3.92,1293.99,43.68
2018-07-02 04:38:01 UTC,10.03,6.64,3.39,252.01,29.49
2018-07-02 04:39:01 UTC,3.84,0.73,3.11,17.97,35.14
2018-07-02 04:40:01 UTC,6.03,2.97,3.06,66.39,25.24
2018-07-02 04:41:01 UTC,26.44,11.15,15.29,462.34,126.82
2018-07-02 04:42:01 UTC,3.45,0.18,3.27,19.48,27.09
2018-07-02 04:43:01 UTC,2.58,0.0,2.58,0.0,21.07
2018-07-02 04:44:01 UTC,5.46,2.44,3.02,60.52,24.45
2018-07-02 04:45:01 UTC,2.95,0.13,2.82,1.07,24.26
2018-07-02 04:46:01 UTC,3.02,0.0,3.02,0.0,24.55
2018-07-02 04:47:01 UTC,2.63,0.0,2.63,0.0,22.67
2018-07-02 04:48:01 UTC,8.11,0.2,7.91,12.55,63.83
2018-07-02 04:49:01 UTC,2.83,0.0,2.83,0.0,23.2
2018-07-02 04:50:01 UTC,2.98,0.07,2.92,0.8,24.54
2018-07-02 04:51:01 UTC,3.12,0.03,3.08,0.27,25.06
2018-07-02 04:52:01 UTC,3.65,0.43,3.22,9.61,26.69
2018-07-02 04:53:01 UTC,5.58,1.36,4.22,24.31,54.0
2018-07-02 04:54:01 UTC,15.01,9.71,5.31,241.0,58.88
2018-07-02 04:55:01 UTC,23.6,16.22,7.38,1022.44,70.18
2018-07-02 04:56:01 UTC,14.3,5.09,9.21,174.39,82.15
2018-07-02 04:57:01 UTC,33.39,29.08,4.31,789.45,116.8
2018-07-02 04:58:01 UTC,6.24,3.57,2.67,214.72,21.34
2018-07-02 04:59:01 UTC,14.75,11.33,3.42,220.97,44.72
2018-07-02 05:00:01 UTC,14.39,10.08,4.31,361.38,36.43
2018-07-02 05:01:01 UTC,26.6,22.27,4.34,1196.14,52.51
2018-07-02 05:02:01 UTC,15.16,11.61,3.55,400.87,29.2
2018-07-02 05:03:01 UTC,5.34,2.5,2.85,47.14,26.1
2018-07-02 05:04:01 UTC,3.55,0.46,3.09,61.7,25.5
2018-07-02 05:05:01 UTC,2.84,0.47,2.38,5.72,21.67
2018-07-02 05:06:01 UTC,3.27,0.0,3.27,0.0,26.4
2018-07-02 05:07:01 UTC,2.48,0.0,2.48,0.0,22.0
2018-07-02 05:08:01 UTC,3.07,0.1,2.97,0.93,34.54
2018-07-02 05:09:01 UTC,2.52,0.0,2.52,0.0,20.53
2018-07-02 05:10:01 UTC,3.4,0.05,3.35,0.4,28.0
2018-07-02 05:11:01 UTC,2.92,0.0,2.92,0.0,23.86
2018-07-02 05:12:01 UTC,3.22,0.33,2.88,18.94,27.88
2018-07-02 05:13:01 UTC,9.08,3.67,5.41,92.79,43.66
2018-07-02 05:14:01 UTC,2.68,0.0,2.68,0.0,23.47
2018-07-02 05:15:01 UTC,2.83,0.0,2.83,0.0,23.07
2018-07-02 05:16:01 UTC,3.1,0.0,3.1,0.0,25.08
2018-07-02 05:17:01 UTC,2.57,0.0,2.57,0.0,31.61
2018-07-02 05:18:01 UTC,2.58,0.0,2.58,0.0,20.93
2018-07-02 05:19:01 UTC,2.78,0.0,2.78,0.0,23.87
2018-07-02 05:20:01 UTC,2.9,0.02,2.88,0.13,23.2
2018-07-02 05:21:01 UTC,3.65,0.18,3.47,1.87,28.12
2018-07-02 05:22:02 UTC,2.58,0.0,2.58,0.0,21.07
2018-07-02 05:23:02 UTC,2.88,0.0,2.88,0.0,23.47
2018-07-02 05:24:02 UTC,13.9,6.32,7.58,210.29,61.16
2018-07-02 05:25:02 UTC,3.05,0.07,2.99,0.53,25.5
2018-07-02 05:26:02 UTC,2.84,0.0,2.84,0.0,23.09
2018-07-02 05:27:02 UTC,2.98,0.0,2.98,0.0,24.14
2018-07-02 05:28:02 UTC,3.32,0.25,3.07,13.47,24.8
2018-07-02 05:29:02 UTC,8.53,0.55,7.98,7.09,65.99
2018-07-02 05:30:02 UTC,4.91,1.23,3.68,33.58,35.98
2018-07-02 05:31:02 UTC,6.17,2.85,3.32,108.41,27.37
2018-07-02 05:32:02 UTC,4.45,1.42,3.04,104.62,24.42
2018-07-02 05:33:02 UTC,2.79,0.0,2.79,0.0,22.82
2018-07-02 05:34:02 UTC,2.82,0.0,2.82,0.0,22.93
2018-07-02 05:35:02 UTC,3.03,0.28,2.75,4.8,22.4
2018-07-02 05:36:02 UTC,8.17,0.52,7.65,12.0,63.2
2018-07-02 05:37:02 UTC,2.97,0.13,2.83,2.8,23.34
2018-07-02 05:38:02 UTC,8.43,0.08,8.35,0.8,66.24
2018-07-02 05:39:02 UTC,2.92,0.0,2.92,0.0,23.33
2018-07-02 05:40:02 UTC,8.69,0.83,7.86,10.68,61.66
2018-07-02 05:41:02 UTC,4.1,0.67,3.43,7.2,28.39
2018-07-02 05:42:02 UTC,4.02,0.08,3.93,5.07,32.8
2018-07-02 05:43:02 UTC,2.87,0.0,2.87,0.0,33.33
2018-07-02 05:44:02 UTC,19.55,14.64,4.9,654.56,42.65
2018-07-02 05:45:02 UTC,10.37,5.43,4.93,431.41,66.58
2018-07-02 05:46:02 UTC,26.41,18.05,8.36,1137.32,75.37
2018-07-02 05:47:02 UTC,10.49,1.63,8.86,65.73,86.57
2018-07-02 05:48:02 UTC,39.89,32.87,7.03,868.43,162.76
2018-07-02 05:49:02 UTC,7.19,4.32,2.87,78.92,83.01
2018-07-02 05:50:02 UTC,11.03,7.79,3.25,718.37,26.11
2018-07-02 05:51:02 UTC,12.75,8.63,4.12,504.08,41.18
2018-07-02 05:52:02 UTC,8.15,4.34,3.81,154.6,35.24
2018-07-02 05:53:02 UTC,42.63,33.29,9.34,1489.1,77.24
2018-07-02 05:54:02 UTC,11.89,8.15,3.74,279.13,30.6
2018-07-02 05:55:02 UTC,6.39,2.46,3.93,56.9,56.12
2018-07-02 05:56:02 UTC,29.74,13.09,16.65,366.2,142.31
2018-07-02 05:57:02 UTC,30.78,22.99,7.8,1420.48,80.45
2018-07-02 05:58:02 UTC,18.49,9.3,9.19,262.83,76.8
2018-07-02 05:59:02 UTC,4.68,1.01,3.67,126.11,31.5
2018-07-02 06:00:02 UTC,14.57,11.15,3.42,564.65,28.7
2018-07-02 06:01:02 UTC,6.48,2.26,4.22,87.29,41.67
2018-07-02 06:02:02 UTC,22.89,19.46,3.43,994.07,37.96
2018-07-02 06:03:02 UTC,32.38,28.76,3.62,733.08,29.46
2018-07-02 06:04:02 UTC,5.61,2.82,2.8,97.55,26.92
2018-07-02 06:05:02 UTC,14.37,6.17,8.2,146.21,65.1
2018-07-02 06:06:02 UTC,3.45,0.02,3.43,0.13,27.85
2018-07-02 06:07:02 UTC,10.88,2.38,8.5,76.12,67.06
2018-07-02 06:08:02 UTC,3.62,0.15,3.47,2.13,28.15
